Dates,WL
4/23/1939,74.752
4/24/1939,74.755
4/25/1939,74.773
4/26/1939,74.788
4/27/1939,74.791
4/28/1939,74.8
4/29/1939,74.81
4/30/1939,74.813
5/1/1939,74.81
5/2/1939,74.807
5/3/1939,74.807
5/4/1939,74.8
5/5/1939,74.797
5/6/1939,74.804
5/7/1939,74.804
5/8/1939,74.807
5/9/1939,74.813
5/10/1939,74.813
5/11/1939,74.825
5/12/1939,74.825
5/13/1939,74.819
5/14/1939,74.81
5/15/1939,74.794
5/16/1939,74.8
5/17/1939,74.81
5/18/1939,74.8
5/19/1939,74.794
5/20/1939,74.794
5/21/1939,74.8
5/22/1939,74.804
5/23/1939,74.794
5/24/1939,74.813
5/25/1939,74.804
5/26/1939,74.804
5/27/1939,74.797
5/28/1939,74.797
5/29/1939,74.807
5/30/1939,74.804
5/31/1939,74.804
6/1/1939,74.807
6/2/1939,74.807
6/3/1939,74.788
6/4/1939,74.807
6/5/1939,74.794
6/6/1939,74.8
6/7/1939,74.788
6/8/1939,74.785
6/9/1939,74.794
6/10/1939,74.785
6/11/1939,74.77
6/12/1939,74.788
6/13/1939,74.785
6/14/1939,74.794
6/15/1939,74.776
6/16/1939,74.776
6/17/1939,74.773
6/18/1939,74.77
6/19/1939,74.761
6/20/1939,74.773
6/21/1939,74.779
6/22/1939,74.761
6/23/1939,74.788
6/24/1939,74.785
6/25/1939,74.785
6/26/1939,74.779
6/27/1939,74.773
6/28/1939,74.764
6/29/1939,74.758
6/30/1939,74.779
7/1/1939,74.794
7/2/1939,74.797
7/3/1939,74.782
7/4/1939,74.776
7/5/1939,74.773
7/6/1939,74.773
7/7/1939,74.767
7/8/1939,74.773
7/9/1939,74.788
7/10/1939,74.807
7/11/1939,74.8
7/12/1939,74.794
7/13/1939,74.758
7/14/1939,74.8
7/15/1939,74.797
7/16/1939,74.791
7/17/1939,74.773
7/18/1939,74.758
7/19/1939,74.746
7/20/1939,74.733
7/21/1939,74.706
7/22/1939,74.688
7/23/1939,74.682
7/24/1939,74.694
7/25/1939,74.694
7/26/1939,74.688
7/27/1939,74.679
7/28/1939,74.672
7/29/1939,74.672
7/30/1939,74.679
7/31/1939,74.703
8/1/1939,74.709
8/2/1939,74.697
8/3/1939,74.7
8/4/1939,74.709
8/5/1939,74.7
8/6/1939,74.688
8/7/1939,74.688
8/8/1939,74.676
8/9/1939,74.703
8/10/1939,74.721
8/11/1939,74.709
8/12/1939,74.685
8/13/1939,74.709
8/14/1939,74.721
8/15/1939,74.715
8/16/1939,74.712
8/17/1939,74.691
8/18/1939,74.676
8/19/1939,74.66
8/20/1939,74.648
8/21/1939,74.654
8/22/1939,74.666
8/23/1939,74.651
8/24/1939,74.648
8/25/1939,74.666
8/26/1939,74.657
8/27/1939,74.645
8/28/1939,74.636
8/29/1939,74.624
8/30/1939,74.618
8/31/1939,74.593
9/1/1939,74.59
9/2/1939,74.587
9/3/1939,74.578
9/4/1939,74.572
9/5/1939,74.636
9/6/1939,74.608
9/7/1939,74.587
9/8/1939,74.56
9/9/1939,74.551
9/10/1939,74.572
9/11/1939,74.602
9/12/1939,74.557
9/13/1939,74.535
9/14/1939,74.526
9/15/1939,74.526
9/16/1939,74.52
9/17/1939,74.532
9/18/1939,74.483
9/19/1939,74.474
9/20/1939,74.48
9/21/1939,74.456
9/22/1939,74.453
9/23/1939,74.462
9/24/1939,74.444
9/25/1939,74.441
9/26/1939,74.438
9/27/1939,74.429
9/28/1939,74.429
9/29/1939,74.404
9/30/1939,74.462
10/1/1939,74.441
10/2/1939,74.435
10/3/1939,74.423
10/4/1939,74.416
10/5/1939,74.413
10/6/1939,74.429
10/7/1939,74.435
10/8/1939,74.413
10/9/1939,74.429
10/10/1939,74.426
10/11/1939,74.45
10/12/1939,74.444
10/13/1939,74.435
10/14/1939,74.474
10/15/1939,74.423
10/16/1939,74.404
10/17/1939,74.432
10/18/1939,74.386
10/19/1939,74.374
10/20/1939,74.383
10/21/1939,74.362
10/22/1939,74.395
10/23/1939,74.407
10/24/1939,74.374
10/25/1939,74.322
10/26/1939,74.352
10/27/1939,74.328
10/28/1939,74.419
10/29/1939,74.349
10/30/1939,74.304
10/31/1939,74.331
11/1/1939,74.337
11/2/1939,74.34
11/3/1939,74.334
11/4/1939,74.319
11/5/1939,74.319
11/6/1939,74.337
11/7/1939,74.313
11/8/1939,74.346
11/9/1939,74.325
11/10/1939,74.279
11/11/1939,74.343
11/12/1939,74.301
11/13/1939,74.31
11/14/1939,74.288
11/15/1939,74.255
11/16/1939,74.27
11/17/1939,74.267
11/18/1939,74.261
11/19/1939,74.252
11/20/1939,74.23
11/21/1939,74.218
11/22/1939,74.221
11/23/1939,74.224
11/24/1939,74.215
11/25/1939,74.209
11/26/1939,74.221
11/27/1939,74.227
11/28/1939,74.234
11/29/1939,74.203
11/30/1939,74.197
12/1/1939,74.182
12/2/1939,74.185
12/3/1939,74.243
12/4/1939,74.249
12/5/1939,74.209
12/6/1939,74.2
12/7/1939,74.215
12/8/1939,74.261
12/9/1939,74.191
12/10/1939,74.197
12/11/1939,74.203
12/12/1939,74.16
12/13/1939,74.197
12/14/1939,74.209
12/15/1939,74.173
12/16/1939,74.154
12/17/1939,74.191
12/18/1939,74.197
12/19/1939,74.154
12/20/1939,74.197
12/21/1939,74.234
12/22/1939,74.267
12/23/1939,74.227
12/24/1939,74.221
12/25/1939,74.224
12/26/1939,74.197
12/27/1939,74.163
12/28/1939,74.16
12/29/1939,74.166
12/30/1939,74.166
12/31/1939,74.188
1/1/1940,74.194
1/2/1940,74.191
1/3/1940,74.191
1/4/1940,74.163
1/5/1940,74.157
1/6/1940,74.179
1/7/1940,74.139
1/8/1940,74.127
1/9/1940,74.124
1/10/1940,74.112
1/11/1940,74.093
1/12/1940,74.093
1/13/1940,74.115
1/14/1940,74.054
1/15/1940,74.157
1/16/1940,74.215
1/17/1940,74.163
1/18/1940,74.17
1/19/1940,74.16
1/20/1940,74.13
1/21/1940,74.166
1/22/1940,74.145
1/23/1940,74.109
1/24/1940,74.118
1/25/1940,74.133
1/26/1940,74.142
1/27/1940,74.142
1/28/1940,74.136
1/29/1940,74.109
1/30/1940,74.102
1/31/1940,74.099
2/1/1940,74.09
2/2/1940,74.109
2/3/1940,74.112
2/4/1940,74.09
2/5/1940,74.084
2/6/1940,74.075
2/7/1940,74.109
2/8/1940,74.102
2/9/1940,74.075
2/10/1940,74.072
2/11/1940,74.127
2/12/1940,74.081
2/13/1940,74.087
2/14/1940,74.087
2/15/1940,74.118
2/16/1940,74.102
2/17/1940,74.084
2/18/1940,74.063
2/19/1940,74.06
2/20/1940,74.081
2/21/1940,74.081
2/22/1940,74.066
2/23/1940,74.099
2/24/1940,74.063
2/25/1940,74.109
2/26/1940,74.087
2/27/1940,74.054
2/28/1940,74.081
2/29/1940,74.081
3/1/1940,74.063
3/2/1940,74.045
3/3/1940,74.035
3/4/1940,74.063
3/5/1940,74.093
3/6/1940,74.112
3/7/1940,74.115
3/8/1940,74.112
3/9/1940,74.121
3/10/1940,74.136
3/11/1940,74.121
3/12/1940,74.087
3/13/1940,74.054
3/14/1940,74.063
3/15/1940,74.127
3/16/1940,74.109
3/17/1940,74.106
3/18/1940,74.075
3/19/1940,74.112
3/20/1940,74.112
3/21/1940,74.106
3/22/1940,74.133
3/23/1940,74.163
3/24/1940,74.16
3/25/1940,74.173
3/26/1940,74.133
3/27/1940,74.087
3/28/1940,74.066
3/29/1940,74.087
3/30/1940,74.112
3/31/1940,74.112
4/1/1940,74.112
4/2/1940,74.142
4/3/1940,74.13
4/4/1940,74.173
4/5/1940,74.227
4/6/1940,74.249
4/7/1940,74.23
4/8/1940,74.234
4/9/1940,74.31
4/10/1940,74.316
4/11/1940,74.322
4/12/1940,74.389
4/13/1940,74.419
4/14/1940,74.423
4/15/1940,74.386
4/16/1940,74.41
4/17/1940,74.407
4/18/1940,74.429
4/19/1940,74.462
4/20/1940,74.471
4/21/1940,74.502
4/22/1940,74.514
4/23/1940,74.505
4/24/1940,74.511
4/25/1940,74.517
4/26/1940,74.529
4/27/1940,74.535
4/28/1940,74.532
4/29/1940,74.532
4/30/1940,74.538
5/1/1940,74.544
5/2/1940,74.566
5/3/1940,74.575
5/4/1940,74.593
5/5/1940,74.584
5/6/1940,74.578
5/7/1940,74.599
5/8/1940,74.587
5/9/1940,74.596
5/10/1940,74.593
5/11/1940,74.599
5/12/1940,74.587
5/13/1940,74.59
5/14/1940,74.581
5/15/1940,74.584
5/16/1940,74.602
5/17/1940,74.608
5/18/1940,74.611
5/19/1940,74.581
5/20/1940,74.615
5/21/1940,74.624
5/22/1940,74.618
5/23/1940,74.627
5/24/1940,74.63
5/25/1940,74.651
5/26/1940,74.666
5/27/1940,74.679
5/28/1940,74.691
5/29/1940,74.694
5/30/1940,74.688
5/31/1940,74.694
6/1/1940,74.7
6/2/1940,74.703
6/3/1940,74.7
6/4/1940,74.703
6/5/1940,74.706
6/6/1940,74.712
6/7/1940,74.7
6/8/1940,74.709
6/9/1940,74.721
6/10/1940,74.703
6/11/1940,74.709
6/12/1940,74.718
6/13/1940,74.724
6/14/1940,74.721
6/15/1940,74.724
6/16/1940,74.724
6/17/1940,74.712
6/18/1940,74.715
6/19/1940,74.749
6/20/1940,74.764
6/21/1940,74.752
6/22/1940,74.746
6/23/1940,74.73
6/24/1940,74.715
6/25/1940,74.73
6/26/1940,74.755
6/27/1940,74.749
6/28/1940,74.736
6/29/1940,74.776
6/30/1940,74.776
7/1/1940,74.779
7/2/1940,74.776
7/3/1940,74.77
7/4/1940,74.77
7/5/1940,74.767
7/6/1940,74.764
7/7/1940,74.761
7/8/1940,74.755
7/9/1940,74.755
7/10/1940,74.749
7/11/1940,74.743
7/12/1940,74.758
7/13/1940,74.749
7/14/1940,74.736
7/15/1940,74.736
7/16/1940,74.752
7/17/1940,74.749
7/18/1940,74.746
7/19/1940,74.743
7/20/1940,74.743
7/21/1940,74.755
7/22/1940,74.758
7/23/1940,74.755
7/24/1940,74.758
7/25/1940,74.749
7/26/1940,74.755
7/27/1940,74.764
7/28/1940,74.77
7/29/1940,74.755
7/30/1940,74.77
7/31/1940,74.785
8/1/1940,74.764
8/2/1940,74.736
8/3/1940,74.721
8/4/1940,74.715
8/5/1940,74.712
8/6/1940,74.721
8/7/1940,74.727
8/8/1940,74.718
8/9/1940,74.715
8/10/1940,74.7
8/11/1940,74.685
8/12/1940,74.676
8/13/1940,74.685
8/14/1940,74.676
8/15/1940,74.642
8/16/1940,74.627
8/17/1940,74.636
8/18/1940,74.618
8/19/1940,74.666
8/20/1940,74.651
8/21/1940,74.633
8/22/1940,74.63
8/23/1940,74.648
8/24/1940,74.63
8/25/1940,74.611
8/26/1940,74.599
8/27/1940,74.569
8/28/1940,74.532
8/29/1940,74.523
8/30/1940,74.544
8/31/1940,74.563
9/1/1940,74.569
9/2/1940,74.572
9/3/1940,74.584
9/4/1940,74.587
9/5/1940,74.575
9/6/1940,74.578
9/7/1940,74.557
9/8/1940,74.544
9/9/1940,74.551
9/10/1940,74.581
9/11/1940,74.56
9/12/1940,74.557
9/13/1940,74.551
9/14/1940,74.529
9/15/1940,74.526
9/16/1940,74.544
9/17/1940,74.547
9/18/1940,74.532
9/19/1940,74.526
9/20/1940,74.517
9/21/1940,74.544
9/22/1940,74.547
9/23/1940,74.535
9/24/1940,74.538
9/25/1940,74.566
9/26/1940,74.551
9/27/1940,74.532
9/28/1940,74.517
9/29/1940,74.52
9/30/1940,74.511
10/1/1940,74.502
10/2/1940,74.499
10/3/1940,74.487
10/4/1940,74.471
10/5/1940,74.45
10/6/1940,74.447
10/7/1940,74.465
10/8/1940,74.477
10/9/1940,74.483
10/10/1940,74.468
10/11/1940,74.453
10/12/1940,74.447
10/13/1940,74.459
10/14/1940,74.438
10/15/1940,74.477
10/16/1940,74.441
10/17/1940,74.438
10/18/1940,74.468
10/19/1940,74.416
10/20/1940,74.419
10/21/1940,74.426
10/22/1940,74.389
10/23/1940,74.389
10/24/1940,74.407
10/25/1940,74.395
10/26/1940,74.398
10/27/1940,74.383
10/28/1940,74.371
10/29/1940,74.34
10/30/1940,74.34
10/31/1940,74.359
11/1/1940,74.313
11/2/1940,74.359
11/3/1940,74.407
11/4/1940,74.368
11/5/1940,74.368
11/6/1940,74.441
11/7/1940,74.426
11/8/1940,74.401
11/9/1940,74.365
11/10/1940,74.343
11/11/1940,74.316
11/12/1940,74.386
11/13/1940,74.374
11/14/1940,74.371
11/15/1940,74.38
11/16/1940,74.38
11/17/1940,74.383
11/18/1940,74.392
11/19/1940,74.343
11/20/1940,74.368
11/21/1940,74.349
11/22/1940,74.371
11/23/1940,74.349
11/24/1940,74.383
11/25/1940,74.377
11/26/1940,74.304
11/27/1940,74.355
11/28/1940,74.398
11/29/1940,74.352
11/30/1940,74.343
12/1/1940,74.404
12/2/1940,74.398
12/3/1940,74.392
12/4/1940,74.34
12/5/1940,74.389
12/6/1940,74.337
12/7/1940,74.349
12/8/1940,74.386
12/9/1940,74.346
12/10/1940,74.377
12/11/1940,74.359
12/12/1940,74.346
12/13/1940,74.383
12/14/1940,74.368
12/15/1940,74.352
12/16/1940,74.337
12/17/1940,74.419
12/18/1940,74.407
12/19/1940,74.383
12/20/1940,74.386
12/21/1940,74.401
12/22/1940,74.413
12/23/1940,74.401
12/24/1940,74.386
12/25/1940,74.392
12/26/1940,74.386
12/27/1940,74.389
12/28/1940,74.401
12/29/1940,74.426
12/30/1940,74.48
12/31/1940,74.52
1/1/1941,74.48
1/2/1941,74.438
1/3/1941,74.483
1/4/1941,74.505
1/5/1941,74.541
1/6/1941,74.52
1/7/1941,74.502
1/8/1941,74.496
1/9/1941,74.499
1/10/1941,74.508
1/11/1941,74.505
1/12/1941,74.514
1/13/1941,74.526
1/14/1941,74.508
1/15/1941,74.48
1/16/1941,74.456
1/17/1941,74.477
1/18/1941,74.505
1/19/1941,74.554
1/20/1941,74.541
1/21/1941,74.505
1/22/1941,74.483
1/23/1941,74.526
1/24/1941,74.477
1/25/1941,74.505
1/26/1941,74.48
1/27/1941,74.465
1/28/1941,74.505
1/29/1941,74.526
1/30/1941,74.493
1/31/1941,74.526
2/1/1941,74.496
2/2/1941,74.511
2/3/1941,74.511
2/4/1941,74.514
2/5/1941,74.505
2/6/1941,74.465
2/7/1941,74.502
2/8/1941,74.529
2/9/1941,74.532
2/10/1941,74.508
2/11/1941,74.517
2/12/1941,74.511
2/13/1941,74.493
2/14/1941,74.508
2/15/1941,74.566
2/16/1941,74.551
2/17/1941,74.52
2/18/1941,74.572
2/19/1941,74.615
2/20/1941,74.615
2/21/1941,74.59
2/22/1941,74.578
2/23/1941,74.569
2/24/1941,74.563
2/25/1941,74.544
2/26/1941,74.56
2/27/1941,74.532
2/28/1941,74.529
3/1/1941,74.526
3/2/1941,74.52
3/3/1941,74.508
3/4/1941,74.535
3/5/1941,74.535
3/6/1941,74.541
3/7/1941,74.493
3/8/1941,74.496
3/9/1941,74.529
3/10/1941,74.523
3/11/1941,74.435
3/12/1941,74.56
3/13/1941,74.538
3/14/1941,74.56
3/15/1941,74.532
3/16/1941,74.532
3/17/1941,74.666
3/18/1941,74.718
3/19/1941,74.688
3/20/1941,74.538
3/21/1941,74.566
3/22/1941,74.56
3/23/1941,74.535
3/24/1941,74.529
3/25/1941,74.566
3/26/1941,74.56
3/27/1941,74.541
3/28/1941,74.544
3/29/1941,74.566
3/30/1941,74.572
3/31/1941,74.547
4/1/1941,74.557
4/2/1941,74.563
4/3/1941,74.56
4/4/1941,74.551
4/5/1941,74.551
4/6/1941,74.593
4/7/1941,74.599
4/8/1941,74.605
4/9/1941,74.611
4/10/1941,74.618
4/11/1941,74.624
4/12/1941,74.627
4/13/1941,74.624
4/14/1941,74.642
4/15/1941,74.648
4/16/1941,74.648
4/17/1941,74.654
4/18/1941,74.648
4/19/1941,74.651
4/20/1941,74.648
4/21/1941,74.679
4/22/1941,74.672
4/23/1941,74.657
4/24/1941,74.679
4/25/1941,74.666
4/26/1941,74.669
4/27/1941,74.672
4/28/1941,74.666
4/29/1941,74.657
4/30/1941,74.657
5/1/1941,74.657
5/2/1941,74.654
5/3/1941,74.639
5/4/1941,74.633
5/5/1941,74.633
5/6/1941,74.624
5/7/1941,74.624
5/8/1941,74.63
5/9/1941,74.645
5/10/1941,74.651
5/11/1941,74.642
5/12/1941,74.63
5/13/1941,74.618
5/14/1941,74.615
5/15/1941,74.602
5/16/1941,74.599
5/17/1941,74.618
5/18/1941,74.621
5/19/1941,74.599
5/20/1941,74.596
5/21/1941,74.593
5/22/1941,74.593
5/23/1941,74.599
5/24/1941,74.615
5/25/1941,74.596
5/26/1941,74.581
5/27/1941,74.575
5/28/1941,74.578
5/29/1941,74.587
5/30/1941,74.578
5/31/1941,74.569
6/1/1941,74.572
6/2/1941,74.578
6/3/1941,74.569
6/4/1941,74.566
6/5/1941,74.569
6/6/1941,74.56
6/7/1941,74.551
6/8/1941,74.575
6/9/1941,74.578
6/10/1941,74.572
6/11/1941,74.56
6/12/1941,74.529
6/13/1941,74.52
6/14/1941,74.532
6/15/1941,74.535
6/16/1941,74.538
6/17/1941,74.535
6/18/1941,74.535
6/19/1941,74.535
6/20/1941,74.535
6/21/1941,74.532
6/22/1941,74.532
6/23/1941,74.547
6/24/1941,74.544
6/25/1941,74.523
6/26/1941,74.523
6/27/1941,74.52
6/28/1941,74.517
6/29/1941,74.526
6/30/1941,74.511
7/1/1941,74.511
7/2/1941,74.526
7/3/1941,74.505
7/4/1941,74.496
7/5/1941,74.487
7/6/1941,74.474
7/7/1941,74.477
7/8/1941,74.511
7/9/1941,74.526
7/10/1941,74.493
7/11/1941,74.493
7/12/1941,74.499
7/13/1941,74.493
7/14/1941,74.477
7/15/1941,74.453
7/16/1941,74.447
7/17/1941,74.474
7/18/1941,74.45
7/19/1941,74.48
7/20/1941,74.493
7/21/1941,74.477
7/22/1941,74.468
7/23/1941,74.459
7/24/1941,74.45
7/25/1941,74.453
7/26/1941,74.441
7/27/1941,74.429
7/28/1941,74.435
7/29/1941,74.435
7/30/1941,74.453
7/31/1941,74.462
8/1/1941,74.462
8/2/1941,74.462
8/3/1941,74.459
8/4/1941,74.456
8/5/1941,74.453
8/6/1941,74.438
8/7/1941,74.435
8/8/1941,74.429
8/9/1941,74.438
8/10/1941,74.423
8/11/1941,74.404
8/12/1941,74.453
8/13/1941,74.435
8/14/1941,74.398
8/15/1941,74.383
8/16/1941,74.398
8/17/1941,74.392
8/18/1941,74.368
8/19/1941,74.368
8/20/1941,74.362
8/21/1941,74.343
8/22/1941,74.34
8/23/1941,74.355
8/24/1941,74.343
8/25/1941,74.334
8/26/1941,74.362
8/27/1941,74.386
8/28/1941,74.355
8/29/1941,74.325
8/30/1941,74.313
8/31/1941,74.319
9/1/1941,74.374
9/2/1941,74.359
9/3/1941,74.331
9/4/1941,74.316
9/5/1941,74.325
9/6/1941,74.343
9/7/1941,74.374
9/8/1941,74.328
9/9/1941,74.316
9/10/1941,74.325
9/11/1941,74.362
9/12/1941,74.349
9/13/1941,74.316
9/14/1941,74.298
9/15/1941,74.298
9/16/1941,74.301
9/17/1941,74.328
9/18/1941,74.316
9/19/1941,74.288
9/20/1941,74.264
9/21/1941,74.258
9/22/1941,74.255
9/23/1941,74.255
9/24/1941,74.23
9/25/1941,74.209
9/26/1941,74.27
9/27/1941,74.227
9/28/1941,74.24
9/29/1941,74.243
9/30/1941,74.182
10/1/1941,74.237
10/2/1941,74.209
10/3/1941,74.2
10/4/1941,74.224
10/5/1941,74.221
10/6/1941,74.23
10/7/1941,74.227
10/8/1941,74.276
10/9/1941,74.218
10/10/1941,74.258
10/11/1941,74.252
10/12/1941,74.218
10/13/1941,74.191
10/14/1941,74.197
10/15/1941,74.23
10/16/1941,74.234
10/17/1941,74.194
10/18/1941,74.179
10/19/1941,74.197
10/20/1941,74.185
10/21/1941,74.194
10/22/1941,74.191
10/23/1941,74.227
10/24/1941,74.224
10/25/1941,74.227
10/26/1941,74.154
10/27/1941,74.16
10/28/1941,74.215
10/29/1941,74.166
10/30/1941,74.151
10/31/1941,74.154
11/1/1941,74.13
11/2/1941,74.188
11/3/1941,74.2
11/4/1941,74.17
11/5/1941,74.173
11/6/1941,74.148
11/7/1941,74.176
11/8/1941,74.185
11/9/1941,74.191
11/10/1941,74.2
11/11/1941,74.224
11/12/1941,74.215
11/13/1941,74.166
11/14/1941,74.182
11/15/1941,74.176
11/16/1941,74.209
11/17/1941,74.16
11/18/1941,74.16
11/19/1941,74.16
11/20/1941,74.176
11/21/1941,74.221
11/22/1941,74.176
11/23/1941,74.182
11/24/1941,74.206
11/25/1941,74.16
11/26/1941,74.185
11/27/1941,74.173
11/28/1941,74.157
11/29/1941,74.151
11/30/1941,74.163
12/1/1941,74.139
12/2/1941,74.154
12/3/1941,74.151
12/4/1941,74.139
12/5/1941,74.142
12/6/1941,74.197
12/7/1941,74.163
12/8/1941,74.127
12/9/1941,74.194
12/10/1941,74.185
12/11/1941,74.148
12/12/1941,74.112
12/13/1941,74.096
12/14/1941,74.191
12/15/1941,74.17
12/16/1941,74.13
12/17/1941,74.136
12/18/1941,74.118
12/19/1941,74.133
12/20/1941,74.148
12/21/1941,74.106
12/22/1941,74.075
12/23/1941,74.072
12/24/1941,74.133
12/25/1941,74.188
12/26/1941,74.142
12/27/1941,74.194
12/28/1941,74.176
12/29/1941,74.185
12/30/1941,74.16
12/31/1941,74.157
1/1/1942,74.13
1/2/1942,74.218
1/3/1942,74.179
1/4/1942,74.194
1/5/1942,74.212
1/6/1942,74.197
1/7/1942,74.221
1/8/1942,74.194
1/9/1942,74.173
1/10/1942,74.188
1/11/1942,74.173
1/12/1942,74.173
1/13/1942,74.157
1/14/1942,74.166
1/15/1942,74.185
1/16/1942,74.176
1/17/1942,74.13
1/18/1942,74.133
1/19/1942,74.142
1/20/1942,74.166
1/21/1942,74.157
1/22/1942,74.148
1/23/1942,74.148
1/24/1942,74.142
1/25/1942,74.112
1/26/1942,74.112
1/27/1942,74.127
1/28/1942,74.13
1/29/1942,74.118
1/30/1942,74.084
1/31/1942,74.09
2/1/1942,74.173
2/2/1942,74.17
2/3/1942,74.136
2/4/1942,74.112
2/5/1942,74.099
2/6/1942,74.121
2/7/1942,74.142
2/8/1942,74.206
2/9/1942,74.163
2/10/1942,74.142
2/11/1942,74.148
2/12/1942,74.166
2/13/1942,74.179
2/14/1942,74.176
2/15/1942,74.136
2/16/1942,74.093
2/17/1942,74.185
2/18/1942,74.16
2/19/1942,74.2
2/20/1942,74.194
2/21/1942,74.215
2/22/1942,74.209
2/23/1942,74.173
2/24/1942,74.157
2/25/1942,74.17
2/26/1942,74.179
2/27/1942,74.176
2/28/1942,74.148
3/1/1942,74.145
3/2/1942,74.133
3/3/1942,74.17
3/4/1942,74.182
3/5/1942,74.154
3/6/1942,74.179
3/7/1942,74.148
3/8/1942,74.142
3/9/1942,74.197
3/10/1942,74.27
3/11/1942,74.206
3/12/1942,74.267
3/13/1942,74.255
3/14/1942,74.246
3/15/1942,74.285
3/16/1942,74.261
3/17/1942,74.319
3/18/1942,74.38
3/19/1942,74.444
3/20/1942,74.419
3/21/1942,74.398
3/22/1942,74.468
3/23/1942,74.493
3/24/1942,74.474
3/25/1942,74.462
3/26/1942,74.459
3/27/1942,74.45
3/28/1942,74.447
3/29/1942,74.465
3/30/1942,74.474
3/31/1942,74.477
4/1/1942,74.493
4/2/1942,74.48
4/3/1942,74.483
4/4/1942,74.483
4/5/1942,74.493
4/6/1942,74.502
4/7/1942,74.532
4/8/1942,74.547
4/9/1942,74.535
4/10/1942,74.52
4/11/1942,74.596
4/12/1942,74.608
4/13/1942,74.605
4/14/1942,74.59
4/15/1942,74.605
4/16/1942,74.605
4/17/1942,74.624
4/18/1942,74.66
4/19/1942,74.657
4/20/1942,74.648
4/21/1942,74.642
4/22/1942,74.642
4/23/1942,74.642
4/24/1942,74.642
4/25/1942,74.651
4/26/1942,74.654
4/27/1942,74.648
4/28/1942,74.639
4/29/1942,74.654
4/30/1942,74.654
5/1/1942,74.657
5/2/1942,74.654
5/3/1942,74.654
5/4/1942,74.663
5/5/1942,74.676
5/6/1942,74.66
5/7/1942,74.663
5/8/1942,74.682
5/9/1942,74.679
5/10/1942,74.682
5/11/1942,74.672
5/12/1942,74.663
5/13/1942,74.672
5/14/1942,74.669
5/15/1942,74.672
5/16/1942,74.688
5/17/1942,74.709
5/18/1942,74.703
5/19/1942,74.703
5/20/1942,74.709
5/21/1942,74.709
5/22/1942,74.709
5/23/1942,74.724
5/24/1942,74.733
5/25/1942,74.746
5/26/1942,74.746
5/27/1942,74.755
5/28/1942,74.746
5/29/1942,74.743
5/30/1942,74.749
5/31/1942,74.782
6/1/1942,74.77
6/2/1942,74.776
6/3/1942,74.782
6/4/1942,74.788
6/5/1942,74.797
6/6/1942,74.791
6/7/1942,74.8
6/8/1942,74.807
6/9/1942,74.794
6/10/1942,74.794
6/11/1942,74.791
6/12/1942,74.791
6/13/1942,74.807
6/14/1942,74.825
6/15/1942,74.822
6/16/1942,74.819
6/17/1942,74.81
6/18/1942,74.807
6/19/1942,74.8
6/20/1942,74.807
6/21/1942,74.807
6/22/1942,74.804
6/23/1942,74.816
6/24/1942,74.816
6/25/1942,74.813
6/26/1942,74.807
6/27/1942,74.816
6/28/1942,74.8
6/29/1942,74.779
6/30/1942,74.773
7/1/1942,74.776
7/2/1942,74.782
7/3/1942,74.773
7/4/1942,74.776
7/5/1942,74.764
7/6/1942,74.791
7/7/1942,74.782
7/8/1942,74.779
7/9/1942,74.782
7/10/1942,74.755
7/11/1942,74.761
7/12/1942,74.758
7/13/1942,74.746
7/14/1942,74.767
7/15/1942,74.767
7/16/1942,74.743
7/17/1942,74.73
7/18/1942,74.761
7/19/1942,74.755
7/20/1942,74.779
7/21/1942,74.782
7/22/1942,74.77
7/23/1942,74.764
7/24/1942,74.758
7/25/1942,74.752
7/26/1942,74.727
7/27/1942,74.724
7/28/1942,74.736
7/29/1942,74.736
7/30/1942,74.727
7/31/1942,74.718
8/1/1942,74.749
8/2/1942,74.749
8/3/1942,74.767
8/4/1942,74.77
8/5/1942,74.749
8/6/1942,74.74
8/7/1942,74.724
8/8/1942,74.685
8/9/1942,74.682
8/10/1942,74.712
8/11/1942,74.712
8/12/1942,74.703
8/13/1942,74.691
8/14/1942,74.691
8/15/1942,74.691
8/16/1942,74.703
8/17/1942,74.706
8/18/1942,74.712
8/19/1942,74.709
8/20/1942,74.706
8/21/1942,74.715
8/22/1942,74.715
8/23/1942,74.743
8/24/1942,74.724
8/25/1942,74.691
8/26/1942,74.663
8/27/1942,74.645
8/28/1942,74.645
8/29/1942,74.642
8/30/1942,74.624
8/31/1942,74.621
9/1/1942,74.624
9/2/1942,74.624
9/3/1942,74.639
9/4/1942,74.615
9/5/1942,74.624
9/6/1942,74.602
9/7/1942,74.599
9/8/1942,74.596
9/9/1942,74.566
9/10/1942,74.618
9/11/1942,74.615
9/12/1942,74.611
9/13/1942,74.636
9/14/1942,74.615
9/15/1942,74.627
9/16/1942,74.615
9/17/1942,74.627
9/18/1942,74.627
9/19/1942,74.621
9/20/1942,74.648
9/21/1942,74.618
9/22/1942,74.615
9/23/1942,74.587
9/24/1942,74.618
9/25/1942,74.599
9/26/1942,74.544
9/27/1942,74.621
9/28/1942,74.645
9/29/1942,74.596
9/30/1942,74.581
10/1/1942,74.587
10/2/1942,74.563
10/3/1942,74.499
10/4/1942,74.514
10/5/1942,74.554
10/6/1942,74.593
10/7/1942,74.563
10/8/1942,74.547
10/9/1942,74.566
10/10/1942,74.547
10/11/1942,74.547
10/12/1942,74.523
10/13/1942,74.496
10/14/1942,74.502
10/15/1942,74.502
